

*********************
2021-11-30 18:09:00


*********************
2021-11-30 18:09:16
Iteration:100, l1_loss:0.5367, time_taken:27.36


*********************
2021-11-30 18:12:25
Iteration:18550, l1_loss:0.0130, time_taken:11.32
Iteration:18600, l1_loss:0.0130, time_taken:11.31
Iteration:18650, l1_loss:0.0127, time_taken:11.32
Iteration:18700, l1_loss:0.0131, time_taken:12.69
Iteration:18750, l1_loss:0.0131, time_taken:11.32
Iteration:18800, l1_loss:0.0139, time_taken:11.31
Iteration:18850, l1_loss:0.0132, time_taken:11.32
Iteration:18900, l1_loss:0.0142, time_taken:11.31
Iteration:18950, l1_loss:0.0128, time_taken:12.59
Iteration:19000, l1_loss:0.0130, time_taken:11.51
Iteration:19050, l1_loss:0.0141, time_taken:12.38
Iteration:19100, l1_loss:0.0139, time_taken:11.31
Iteration:19150, l1_loss:0.0132, time_taken:12.50
Iteration:19200, l1_loss:0.0135, time_taken:11.58
Iteration:19250, l1_loss:0.0141, time_taken:11.30
Iteration:19300, l1_loss:0.0127, time_taken:11.31
Iteration:19350, l1_loss:0.0141, time_taken:11.31
Iteration:19400, l1_loss:0.0136, time_taken:12.57
Iteration:19450, l1_loss:0.0132, time_taken:11.30
Iteration:19500, l1_loss:0.0129, time_taken:11.32
Iteration:19550, l1_loss:0.0133, time_taken:11.32
Iteration:19600, l1_loss:0.0125, time_taken:12.38
Iteration:19650, l1_loss:0.0130, time_taken:11.48
Iteration:19700, l1_loss:0.0134, time_taken:11.33
Iteration:19750, l1_loss:0.0137, time_taken:11.34
Iteration:19800, l1_loss:0.0123, time_taken:11.33
Iteration:19850, l1_loss:0.0131, time_taken:12.72
Iteration:19900, l1_loss:0.0152, time_taken:11.30
Iteration:19950, l1_loss:0.0135, time_taken:11.33
Iteration:20000, l1_loss:0.0136, time_taken:11.34
Iteration:20050, l1_loss:0.0132, time_taken:13.74
Iteration:20100, l1_loss:0.0137, time_taken:11.31
Iteration:20150, l1_loss:0.0134, time_taken:11.30
Iteration:20200, l1_loss:0.0136, time_taken:11.32
Iteration:20250, l1_loss:0.0128, time_taken:11.31
Iteration:20300, l1_loss:0.0132, time_taken:12.80
Iteration:20350, l1_loss:0.0133, time_taken:11.31
Iteration:20400, l1_loss:0.0125, time_taken:11.30
Iteration:20450, l1_loss:0.0130, time_taken:11.32
Iteration:20500, l1_loss:0.0142, time_taken:12.58
Iteration:20550, l1_loss:0.0125, time_taken:11.59
Iteration:20600, l1_loss:0.0128, time_taken:11.31
Iteration:20650, l1_loss:0.0125, time_taken:11.31
Iteration:20700, l1_loss:0.0124, time_taken:11.31
Iteration:20750, l1_loss:0.0129, time_taken:12.61
Iteration:20800, l1_loss:0.0121, time_taken:11.31
Iteration:20850, l1_loss:0.0127, time_taken:11.31
Iteration:20900, l1_loss:0.0129, time_taken:11.32
Iteration:20950, l1_loss:0.0125, time_taken:12.69
Iteration:21000, l1_loss:0.0132, time_taken:11.31
Iteration:21050, l1_loss:0.0130, time_taken:12.66
Iteration:21100, l1_loss:0.0126, time_taken:11.31
Iteration:21150, l1_loss:0.0139, time_taken:11.30
Iteration:21200, l1_loss:0.0118, time_taken:12.55
Iteration:21250, l1_loss:0.0134, time_taken:11.32
Iteration:21300, l1_loss:0.0129, time_taken:11.30
Iteration:21350, l1_loss:0.0128, time_taken:11.33
Iteration:21400, l1_loss:0.0129, time_taken:12.81
Iteration:21450, l1_loss:0.0125, time_taken:11.31
Iteration:21500, l1_loss:0.0127, time_taken:11.31
Iteration:21550, l1_loss:0.0121, time_taken:11.31
Iteration:21600, l1_loss:0.0124, time_taken:11.28
Iteration:21650, l1_loss:0.0130, time_taken:12.61
Iteration:21700, l1_loss:0.0140, time_taken:11.30
Iteration:21750, l1_loss:0.0148, time_taken:11.31
Iteration:21800, l1_loss:0.0128, time_taken:11.31
Iteration:21850, l1_loss:0.0128, time_taken:12.59
Iteration:21900, l1_loss:0.0133, time_taken:11.31
Iteration:21950, l1_loss:0.0125, time_taken:11.31
Iteration:22000, l1_loss:0.0131, time_taken:11.32
Iteration:22050, l1_loss:0.0137, time_taken:12.45
Iteration:22100, l1_loss:0.0129, time_taken:12.65
Iteration:22150, l1_loss:0.0124, time_taken:11.31
Iteration:22200, l1_loss:0.0125, time_taken:11.32
Iteration:22250, l1_loss:0.0124, time_taken:11.32
Iteration:22300, l1_loss:0.0132, time_taken:12.68
Iteration:22350, l1_loss:0.0130, time_taken:11.31
Iteration:22400, l1_loss:0.0125, time_taken:11.31
Iteration:22450, l1_loss:0.0127, time_taken:11.31
Iteration:22500, l1_loss:0.0121, time_taken:11.30
Iteration:22550, l1_loss:0.0126, time_taken:12.34
Iteration:22600, l1_loss:0.0130, time_taken:11.37
Iteration:22650, l1_loss:0.0129, time_taken:11.36
Iteration:22700, l1_loss:0.0131, time_taken:11.43
Iteration:22750, l1_loss:0.0134, time_taken:12.51
Iteration:22800, l1_loss:0.0131, time_taken:11.31
Iteration:22850, l1_loss:0.0130, time_taken:11.32
